,doc_index,doc_id,token,bow
830,45,TMP0106,multi,1
831,45,TMP0106,offered,1
832,45,TMP0106,person,1
833,45,TMP0106,science,2
834,45,TMP0106,university,1
835,46,GPXX0BUBEN,learn,1
836,46,GPXX0BUBEN,using,2
837,46,GPXX0BUBEN,apache,2
838,46,GPXX0BUBEN,spark,2
839,46,GPXX0BUBEN,company,1
840,46,GPXX0BUBEN,calculate,1
841,46,GPXX0BUBEN,insurance,2
842,46,GPXX0BUBEN,assessment,1
843,46,GPXX0BUBEN,carlo,1
844,46,GPXX0BUBEN,method,2
845,46,GPXX0BUBEN,monte,1
846,46,GPXX0BUBEN,montecarlo,1
847,46,GPXX0BUBEN,probability,1
848,46,GPXX0BUBEN,risk,1
849,46,GPXX0BUBEN,ruin,1
850,47,ST0201EN,basic,1
851,47,ST0201EN,methods,1
852,47,ST0201EN,statistical,1
853,47,ST0201EN,statistics,2
854,47,ST0201EN,courses,1
855,47,ST0201EN,anlysis,1
856,47,ST0201EN,teaching,1
857,48,ST0301EN,methods,1
858,48,ST0301EN,statistical,1
859,48,ST0301EN,statistics,2
860,48,ST0301EN,advanced,1
861,48,ST0301EN,courses,1
862,48,ST0301EN,anlysis,1
863,48,ST0301EN,teaching,1
864,49,SW0101EN,ai,2
865,49,SW0101EN,apps,2
866,49,SW0101EN,build,2
867,49,SW0101EN,cloud,1
868,49,SW0101EN,recognize,1
869,49,SW0101EN,services,2
870,49,SW0101EN,swift,1
871,49,SW0101EN,watson,2
872,49,SW0101EN,analyze,1
873,49,SW0101EN,using,1
874,49,SW0101EN,text,2
875,49,SW0101EN,mobile,1
876,49,SW0101EN,convert,1
877,49,SW0101EN,emotion,1
878,49,SW0101EN,ios,1
879,49,SW0101EN,photo,1
880,49,SW0101EN,sentiment,1
881,49,SW0101EN,speech,1
882,49,SW0101EN,three,1
883,50,TMP0101EN,data,1
884,50,TMP0101EN,analyze,1
885,50,TMP0101EN,learning,1
886,50,TMP0101EN,machine,1
887,50,TMP0101EN,models,1
888,50,TMP0101EN,using,1
889,50,TMP0101EN,analysis,1
890,50,TMP0101EN,analytics,1
891,50,TMP0101EN,text,2
892,50,TMP0101EN,various,1
893,51,DW0101EN,build,1
894,51,DW0101EN,node,1
895,51,DW0101EN,red,1
896,51,DW0101EN,learning,2
897,51,DW0101EN,machine,2
898,51,DW0101EN,models,2
899,51,DW0101EN,training,1
900,51,DW0101EN,introduction,1
901,51,DW0101EN,creating,1
902,51,DW0101EN,get,1
903,51,DW0101EN,hands,1
904,51,DW0101EN,sound,2
905,51,DW0101EN,web,1
906,51,DW0101EN,predict,1
907,51,DW0101EN,simple,1
908,51,DW0101EN,add,1
909,51,DW0101EN,animal,2
910,51,DW0101EN,barking,1
911,51,DW0101EN,cat,1
912,51,DW0101EN,dog,1
913,51,DW0101EN,experience,1
914,51,DW0101EN,identify,1
915,51,DW0101EN,image,1
916,51,DW0101EN,integrate,1
917,51,DW0101EN,making,1
918,51,DW0101EN,page,1
919,51,DW0101EN,purring,1
920,51,DW0101EN,recognition,1
921,51,DW0101EN,specific,1
922,51,DW0101EN,visual,1
923,52,BD0143EN,data,3
924,52,BD0143EN,read,1
925,52,BD0143EN,use,1
926,52,BD0143EN,course,2
927,52,BD0143EN,system,1
928,52,BD0143EN,time,2
929,52,BD0143EN,client,2
930,52,BD0143EN,using,1
931,52,BD0143EN,api,1
932,52,BD0143EN,big,2
933,52,BD0143EN,used,2
934,52,BD0143EN,open,1
935,52,BD0143EN,database,1
936,52,BD0143EN,access,1
937,52,BD0143EN,architecture,1
938,52,BD0143EN,cover,1
939,52,BD0143EN,hadoop,1
940,52,BD0143EN,concepts,1
941,52,BD0143EN,introduces,1
942,52,BD0143EN,source,1
943,52,BD0143EN,hbase,8
944,52,BD0143EN,perform,1
945,52,BD0143EN,operations,1
946,52,BD0143EN,various,1
947,52,BD0143EN,integrate,1
948,52,BD0143EN,communicate,1
949,52,BD0143EN,fundamental,1
950,52,BD0143EN,job,1
951,52,BD0143EN,mapreduce,1
952,52,BD0143EN,random,1
953,52,BD0143EN,real,2
954,52,BD0143EN,writes,1
955,53,WA0101EN,watson,2
956,53,WA0101EN,analytics,2
957,53,WA0101EN,welcome,1
958,54,GPXX04HEEN,build,1
959,54,GPXX04HEEN,learn,1
960,54,GPXX04HEEN,using,1
961,54,GPXX04HEEN,basic,1
962,54,GPXX04HEEN,guided,1
963,54,GPXX04HEEN,project,1
964,54,GPXX04HEEN,company,1
965,54,GPXX04HEEN,insurance,2
966,54,GPXX04HEEN,assessment,1
967,54,GPXX04HEEN,risk,2
968,54,GPXX04HEEN,actuarial,1
969,54,GPXX04HEEN,business,1
970,54,GPXX04HEEN,calculations,1
971,54,GPXX04HEEN,mathematical,1
972,54,GPXX04HEEN,model,1
973,54,GPXX04HEEN,modelling,1
974,54,GPXX04HEEN,process,1
975,54,GPXX04HEEN,revenue,1
976,55,BD0141EN,data,3
977,55,BD0141EN,learn,1
978,55,BD0141EN,analyze,1
979,55,BD0141EN,course,1
980,55,BD0141EN,using,1
981,55,BD0141EN,big,1
982,55,BD0141EN,hadoop,2
983,55,BD0141EN,tool,1
984,55,BD0141EN,built,1
985,55,BD0141EN,top,1
986,55,BD0141EN,free,1
987,55,BD0141EN,accessing,1
988,55,BD0141EN,hive,3
989,55,BD0141EN,projects,1
990,55,BD0141EN,warehousing,1
991,56,CO0401EN,cloud,2
992,56,CO0401EN,services,1
993,56,CO0401EN,course,1
994,56,CO0401EN,ibm,2
995,56,CO0401EN,microservices,1
996,56,CO0401EN,basics,1
997,56,CO0401EN,service,4
998,56,CO0401EN,control,1
999,56,CO0401EN,health,1
1000,56,CO0401EN,istio,2
1001,56,CO0401EN,kubernetes,2
1002,56,CO0401EN,managing,1
1003,56,CO0401EN,mesh,1
1004,56,CO0401EN,observe,1
1005,56,CO0401EN,secure,1
1006,56,CO0401EN,shows,1
1007,56,CO0401EN,traffic,1
1008,57,ML0122ENv1,data,6
1009,57,ML0122ENv1,use,1
1010,57,ML0122ENv1,accelerating,1
1011,57,ML0122ENv1,course,1
1012,57,ML0122ENv1,deep,3
1013,57,ML0122ENv1,gpu,1
1014,57,ML0122ENv1,images,1
1015,57,ML0122ENv1,learning,2
1016,57,ML0122ENv1,networks,2
1017,57,ML0122ENv1,neural,1
1018,57,ML0122ENv1,problems,1
1019,57,ML0122ENv1,tensorflow,1
1020,57,ML0122ENv1,sound,1
1021,57,ML0122ENv1,world,2
1022,57,ML0122ENv1,different,1
1023,57,ML0122ENv1,types,1
1024,57,ML0122ENv1,text,1
1025,57,ML0122ENv1,real,1
1026,57,ML0122ENv1,apply,1
1027,57,ML0122ENv1,capable,1
1028,57,ML0122ENv1,capture,1
1029,57,ML0122ENv1,discovering,1
1030,57,ML0122ENv1,hidden,1
1031,57,ML0122ENv1,instance,1
1032,57,ML0122ENv1,kind,1
1033,57,ML0122ENv1,library,1
1034,57,ML0122ENv1,majority,1
1035,57,ML0122ENv1,relevant,1
1036,57,ML0122ENv1,shallow,1
1037,57,ML0122ENv1,solve,1
1038,57,ML0122ENv1,structure,1
1039,57,ML0122ENv1,structures,1
1040,57,ML0122ENv1,unlabeled,1
1041,57,ML0122ENv1,unstructured,1
1042,57,ML0122ENv1,within¬†these,1
1043,58,BD0151EN,data,1
1044,58,BD0151EN,analyze,2
1045,58,BD0151EN,course,1
1046,58,BD0151EN,using,2
1047,58,BD0151EN,analysis,2
1048,58,BD0151EN,analytics,6
1049,58,BD0151EN,basics,1
1050,58,BD0151EN,teaches,1
1051,58,BD0151EN,common,1
1052,58,BD0151EN,help,1
1053,58,BD0151EN,company,3
1054,58,BD0151EN,perform,1
1055,58,BD0151EN,text,5
1056,58,BD0151EN,sentiment,1
1057,58,BD0151EN,unstructured,1
1058,58,BD0151EN,applicable,1
1059,58,BD0151EN,blogs,1
1060,58,BD0151EN,brand,1
1061,58,BD0151EN,call,1
1062,58,BD0151EN,comments,1
1063,58,BD0151EN,competitors,1
1064,58,BD0151EN,constitutes,1
1065,58,BD0151EN,customers,1
1066,58,BD0151EN,emails,1
1067,58,BD0151EN,employees,2
1068,58,BD0151EN,example,1
1069,58,BD0151EN,face,1
1070,58,BD0151EN,find,1
1071,58,BD0151EN,forms,1
1072,58,BD0151EN,forums,2
1073,58,BD0151EN,industries,1
1074,58,BD0151EN,leaked,1
1075,58,BD0151EN,like,2
1076,58,BD0151EN,measure,1
1077,58,BD0151EN,millions,1
1078,58,BD0151EN,negative,1
1079,58,BD0151EN,pain,1
1080,58,BD0151EN,perceptions,1
1081,58,BD0151EN,points,1
1082,58,BD0151EN,positive,1
1083,58,BD0151EN,product,1
1084,58,BD0151EN,products,1
1085,58,BD0151EN,questions,1
1086,58,BD0151EN,secrets,1
1087,58,BD0151EN,suspicious,1
1088,58,BD0151EN,tweets,1
1089,59,TA0106EN,based,1
1090,59,TA0106EN,course,1
1091,59,TA0106EN,system,1
1092,59,TA0106EN,systems,1
1093,59,TA0106EN,scale,1
1094,59,TA0106EN,analytics,2
1095,59,TA0106EN,easy,1
1096,59,TA0106EN,getting,1
1097,59,TA0106EN,performance,1
1098,59,TA0106EN,class,1
1099,59,TA0106EN,text,2
1100,59,TA0106EN,fundamental,1
1101,59,TA0106EN,shows,1
1102,59,TA0106EN,accurate,1
1103,59,TA0106EN,addressed,1
1104,59,TA0106EN,cascading,1
1105,59,TA0106EN,continuation,1
1106,59,TA0106EN,declarative,1
1107,59,TA0106EN,detail,1
1108,59,TA0106EN,domain,1
1109,59,TA0106EN,early,1
1110,59,TA0106EN,enhance,1
1111,59,TA0106EN,explains,1
1112,59,TA0106EN,expressivity,1
1113,59,TA0106EN,extraction,2
1114,59,TA0106EN,extractors,1
1115,59,TA0106EN,formalism,1
1116,59,TA0106EN,grammars,1
1117,59,TA0106EN,information,2
1118,59,TA0106EN,limitations,2
1119,59,TA0106EN,maintain,1
1120,59,TA0106EN,new,1
1121,59,TA0106EN,principles,1
1122,59,TA0106EN,resulting,1
1123,59,TA0106EN,results,1
1124,59,TA0106EN,runtime,1
1125,59,TA0106EN,scalable,1
1126,59,TA0106EN,standard,1
1127,59,TA0106EN,suffer,1
1128,59,TA0106EN,systemt,2
1129,60,TMP107,data,2
1130,60,TMP107,bootcamp,2
1131,60,TMP107,science,2
1132,60,TMP107,python,2
1133,61,ML0111EN,node,1
1134,61,ML0111EN,computations,1
1135,61,ML0111EN,designed,1
1136,61,ML0111EN,large,1
1137,61,ML0111EN,learning,2
1138,61,ML0111EN,machine,2
1139,61,ML0111EN,apache,4
1140,61,ML0111EN,distributed,1
1141,61,ML0111EN,provides,1
1142,61,ML0111EN,r,1
1143,61,ML0111EN,scale,1
1144,61,ML0111EN,spark,1
1145,61,ML0111EN,syntax,1
1146,61,ML0111EN,python,1
1147,61,ML0111EN,hadoop,1
1148,61,ML0111EN,functions,1
1149,61,ML0111EN,algorithms,1
1150,61,ML0111EN,memory,1
1151,61,ML0111EN,language,1
1152,61,ML0111EN,statistical,1
1153,61,ML0111EN,specific,1
1154,61,ML0111EN,declarative,1
1155,61,ML0111EN,runtime,1
1156,61,ML0111EN,algebra,1
1157,61,ML0111EN,automatic,1
1158,61,ML0111EN,constructs,1
1159,61,ML0111EN,expressed,1
1160,61,ML0111EN,generation,1
1161,61,ML0111EN,includes,1
1162,61,ML0111EN,linear,1
1163,61,ML0111EN,ml,1
1164,61,ML0111EN,optimized,1
1165,61,ML0111EN,plans,1
1166,61,ML0111EN,primitives,1
1167,61,ML0111EN,ranging,1
1168,61,ML0111EN,single,1
1169,61,ML0111EN,style,1
1170,61,ML0111EN,systemml,3
1171,62,GPXX048OEN,build,1
1172,62,GPXX048OEN,learn,1
1173,62,GPXX048OEN,based,1
1174,62,GPXX048OEN,classification,1
1175,62,GPXX048OEN,using,1
1176,62,GPXX048OEN,company,1
1177,62,GPXX048OEN,insurance,1
1178,62,GPXX048OEN,assessment,1
1179,62,GPXX048OEN,risk,2
1180,62,GPXX048OEN,mathematical,1
1181,62,GPXX048OEN,model,1
1182,62,GPXX048OEN,process,1
1183,62,GPXX048OEN,revenue,1
1184,62,GPXX048OEN,action,1
1185,62,GPXX048OEN,firewall,1
1186,62,GPXX048OEN,internet,1
1187,62,GPXX048OEN,logs,1
1188,62,GPXX048OEN,task,1
1189,63,CO0201EN,cloud,2
1190,63,CO0201EN,learn,1
1191,63,CO0201EN,deploy,1
1192,63,CO0201EN,ibm,2
1193,63,CO0201EN,scale,1
1194,63,CO0201EN,containers,1
1195,63,CO0201EN,get,1
1196,63,CO0201EN,container,1
1197,63,CO0201EN,essentials,1
1198,63,CO0201EN,hands,1
1199,63,CO0201EN,service,1
1200,63,CO0201EN,help,1
1201,63,CO0201EN,applications,1
1202,63,CO0201EN,experience,1
1203,63,CO0201EN,kubernetes,4
1204,63,CO0201EN,orchestration,1
1205,64,GPXX01DCEN,data,1
1206,64,GPXX01DCEN,learn,1
1207,64,GPXX01DCEN,networks,2
1208,64,GPXX01DCEN,neural,2
1209,64,GPXX01DCEN,using,2
1210,64,GPXX01DCEN,science,1
1211,64,GPXX01DCEN,world,1
1212,64,GPXX01DCEN,different,1
1213,64,GPXX01DCEN,predict,1
1214,64,GPXX01DCEN,advanced,1
1215,64,GPXX01DCEN,health,1
1216,64,GPXX01DCEN,structures,1
1217,64,GPXX01DCEN,care,1
1218,64,GPXX01DCEN,covid,1
1219,64,GPXX01DCEN,dynamics,1
1220,64,GPXX01DCEN,prognostication,1
1221,64,GPXX01DCEN,spread,1
1222,65,GPXX04XJEN,build,1
1223,65,GPXX04XJEN,learn,1
1224,65,GPXX04XJEN,classification,1
1225,65,GPXX04XJEN,deep,2
1226,65,GPXX04XJEN,learning,2
1227,65,GPXX04XJEN,libraries,1
1228,65,GPXX04XJEN,machine,2
1229,65,GPXX04XJEN,models,1
1230,65,GPXX04XJEN,network,1
1231,65,GPXX04XJEN,security,1
1232,65,GPXX04XJEN,dataset,1
1233,65,GPXX04XJEN,help,1
1234,65,GPXX04XJEN,advanced,1
1235,65,GPXX04XJEN,task,1
1236,65,GPXX04XJEN,areas,1
1237,65,GPXX04XJEN,collection,1
1238,65,GPXX04XJEN,frameworks,1
1239,65,GPXX04XJEN,helping,1
1240,65,GPXX04XJEN,junction,1
1241,65,GPXX04XJEN,sms,1
1242,65,GPXX04XJEN,spam,2
1243,66,GPXX0JZ4EN,data,2
1244,66,GPXX0JZ4EN,learn,1
1245,66,GPXX0JZ4EN,learning,1
1246,66,GPXX0JZ4EN,machine,1
1247,66,GPXX0JZ4EN,models,1
1248,66,GPXX0JZ4EN,analysis,2
1249,66,GPXX0JZ4EN,master,1
1250,66,GPXX0JZ4EN,visual,2
1251,66,GPXX0JZ4EN,banking,2
1252,67,GPXX0ZYVEN,data,1
1253,67,GPXX0ZYVEN,learn,1
1254,67,GPXX0ZYVEN,based,1
1255,67,GPXX0ZYVEN,libraries,1
1256,67,GPXX0ZYVEN,analysis,2
1257,67,GPXX0ZYVEN,security,1
1258,67,GPXX0ZYVEN,dataset,2
1259,67,GPXX0ZYVEN,make,1
1260,67,GPXX0ZYVEN,secure,1
1261,67,GPXX0ZYVEN,frameworks,1
1262,67,GPXX0ZYVEN,helping,1
1263,67,GPXX0ZYVEN,area,1
1264,67,GPXX0ZYVEN,card,2
1265,67,GPXX0ZYVEN,clients,1
1266,67,GPXX0ZYVEN,credit,2
1267,67,GPXX0ZYVEN,preliminary,1
1268,68,GPXX0ZMZEN,data,2
1269,68,GPXX0ZMZEN,classification,1
1270,68,GPXX0ZMZEN,learning,1
1271,68,GPXX0ZMZEN,machine,1
1272,68,GPXX0ZMZEN,analysis,1
1273,68,GPXX0ZMZEN,big,1
1274,68,GPXX0ZMZEN,science,1
1275,68,GPXX0ZMZEN,world,1
1276,68,GPXX0ZMZEN,advanced,2
1277,68,GPXX0ZMZEN,health,1
1278,68,GPXX0ZMZEN,care,1
1279,68,GPXX0ZMZEN,covid,1
1280,68,GPXX0ZMZEN,spread,1
1281,69,GPXX0742EN,build,1
1282,69,GPXX0742EN,learn,1
1283,69,GPXX0742EN,libraries,1
1284,69,GPXX0742EN,network,2
1285,69,GPXX0742EN,security,1
1286,69,GPXX0742EN,dataset,1
1287,69,GPXX0742EN,help,1
1288,69,GPXX0742EN,model,1
1289,69,GPXX0742EN,traffic,1
1290,69,GPXX0742EN,task,1
1291,69,GPXX0742EN,areas,1
1292,69,GPXX0742EN,frameworks,1
1293,69,GPXX0742EN,helping,1
1294,69,GPXX0742EN,junction,1
1295,69,GPXX0742EN,anomaly,1
1296,69,GPXX0742EN,detection,3
1297,69,GPXX0742EN,evaluation,1
1298,69,GPXX0742EN,intrusion,2
1299,69,GPXX0742EN,iscxids2012,1
1300,69,GPXX0742EN,nlp,1
1301,70,GPXX0KV4EN,apps,1
1302,70,GPXX0KV4EN,build,1
1303,70,GPXX0KV4EN,create,1
1304,70,GPXX0KV4EN,node,4
1305,70,GPXX0KV4EN,take,1
1306,70,GPXX0KV4EN,one,1
1307,70,GPXX0KV4EN,popular,1
1308,70,GPXX0KV4EN,using,1
1309,70,GPXX0KV4EN,server,1
1310,70,GPXX0KV4EN,get,1
1311,70,GPXX0KV4EN,guided,1
1312,70,GPXX0KV4EN,project,1
1313,70,GPXX0KV4EN,started,2
1314,70,GPXX0KV4EN,getting,1
1315,70,GPXX0KV4EN,javascript,2
1316,70,GPXX0KV4EN,side,1
1317,70,GPXX0KV4EN,backend,1
1318,70,GPXX0KV4EN,frontend,1
1319,70,GPXX0KV4EN,heard,1
1320,70,GPXX0KV4EN,js,4
1321,70,GPXX0KV4EN,know,1
1322,70,GPXX0KV4EN,technology,1
1323,71,GPXX01RYEN,create,1
1324,71,GPXX01RYEN,learn,1
1325,71,GPXX01RYEN,use,1
1326,71,GPXX01RYEN,database,2
1327,71,GPXX01RYEN,project,1
1328,71,GPXX01RYEN,started,1
1329,71,GPXX01RYEN,line,2
1330,71,GPXX01RYEN,getting,1
1331,71,GPXX01RYEN,mysql,2
1332,71,GPXX01RYEN,query,1
1333,71,GPXX01RYEN,interface,1
1334,71,GPXX01RYEN,structure,1
1335,71,GPXX01RYEN,backup,1
1336,71,GPXX01RYEN,cli,1
1337,71,GPXX01RYEN,command,2
1338,71,GPXX01RYEN,contents,1
1339,71,GPXX01RYEN,dump,1
1340,71,GPXX01RYEN,explore,1
1341,71,GPXX01RYEN,restore,1
1342,71,GPXX01RYEN,tables,3
1343,72,CC0120EN,cloud,3
1344,72,CC0120EN,learn,1
1345,72,CC0120EN,ibm,3
1346,72,CC0120EN,provides,1
1347,72,CC0120EN,introduction,2
1348,72,CC0120EN,short,1
1349,72,CC0120EN,clients,1
1350,72,CC0120EN,excited,1
1351,72,CC0120EN,features,1
1352,72,CC0120EN,functionality,1
1353,72,CC0120EN,implement,1
1354,72,CC0120EN,satellite,3
1355,73,QC0101EN,course,1
1356,73,QC0101EN,computing,2
1357,73,QC0101EN,introduction,1
1358,73,QC0101EN,world,1
1359,73,QC0101EN,introduces,1
1360,73,QC0101EN,quantum,2
1361,73,QC0101EN,strange,1
1362,74,GPXX0YMEEN,ai,1
1363,74,GPXX0YMEEN,create,1
1364,74,GPXX0YMEEN,fun,1
1365,74,GPXX0YMEEN,learn,1
1366,74,GPXX0YMEEN,learning,1
1367,74,GPXX0YMEEN,big,1
1368,74,GPXX0YMEEN,project,1
1369,74,GPXX0YMEEN,python,2
1370,74,GPXX0YMEEN,web,1
1371,74,GPXX0YMEEN,help,1
1372,74,GPXX0YMEEN,serverless,1
1373,74,GPXX0YMEEN,skills,1
1374,74,GPXX0YMEEN,million,1
1375,74,GPXX0YMEEN,job,1
1376,74,GPXX0YMEEN,app,2
1377,74,GPXX0YMEEN,debate,1
1378,74,GPXX0YMEEN,detector,1
1379,74,GPXX0YMEEN,dollar,1
1380,74,GPXX0YMEEN,great,1
1381,74,GPXX0YMEEN,hotdog,3
1382,74,GPXX0YMEEN,idea,1
1383,74,GPXX0YMEEN,land,1
1384,74,GPXX0YMEEN,launch,2
1385,74,GPXX0YMEEN,let,1
1386,74,GPXX0YMEEN,next,1
1387,74,GPXX0YMEEN,picture,2
1388,74,GPXX0YMEEN,prove,1
1389,74,GPXX0YMEEN,pursue,1
1390,74,GPXX0YMEEN,settle,1
1391,74,GPXX0YMEEN,tells,1
1392,74,GPXX0YMEEN,wondered,1
1393,74,GPXX0YMEEN,wonder‚,1
1394,74,GPXX0YMEEN,you‚,1
1395,75,GPXX0Q8AEN,data,2
1396,75,GPXX0Q8AEN,learn,1
1397,75,GPXX0Q8AEN,analysis,2
1398,75,GPXX0Q8AEN,framework,1
1399,75,GPXX0Q8AEN,master,1
1400,75,GPXX0Q8AEN,banking,2
1401,75,GPXX0Q8AEN,eda,2
1402,75,GPXX0Q8AEN,exploratory,2
1403,75,GPXX0Q8AEN,pandas,2
1404,76,TA0105EN,data,2
1405,76,TA0105EN,learn,1
1406,76,TA0105EN,ibm,1
1407,76,TA0105EN,learning,1
1408,76,TA0105EN,machine,1
1409,76,TA0105EN,analytics,2
1410,76,TA0105EN,media,1
1411,76,TA0105EN,social,1
1412,76,TA0105EN,topic,1
1413,76,TA0105EN,today,1
1414,76,TA0105EN,text,4
1415,76,TA0105EN,logs,1
1416,76,TA0105EN,articles,1
1417,76,TA0105EN,derive,1
1418,76,TA0105EN,enroll,1
1419,76,TA0105EN,experts,1
1420,76,TA0105EN,hot,1
1421,76,TA0105EN,insights,1
1422,76,TA0105EN,interested,1
1423,76,TA0105EN,news,1
1424,76,TA0105EN,valuable,1
1425,77,GPXX0XFQEN,create,2
1426,77,GPXX0XFQEN,data,2
1427,77,GPXX0XFQEN,learn,1
1428,77,GPXX0XFQEN,using,2
1429,77,GPXX0XFQEN,database,1
1430,77,GPXX0XFQEN,project,1
1431,77,GPXX0XFQEN,service,1
1432,77,GPXX0XFQEN,user,1
1433,77,GPXX0XFQEN,tool,1
1434,77,GPXX0XFQEN,mysql,2
1435,77,GPXX0XFQEN,interface,1
1436,77,GPXX0XFQEN,tables,2
1437,77,GPXX0XFQEN,graphical,1
1438,77,GPXX0XFQEN,gui,1
1439,77,GPXX0XFQEN,phpmyadmin,2
1440,78,GPXX07REN,learn,1
1441,78,GPXX07REN,including,1
1442,78,GPXX07REN,database,1
1443,78,GPXX07REN,project,1
1444,78,GPXX07REN,world,1
1445,78,GPXX07REN,relational,2
1446,78,GPXX07REN,concepts,3
1447,78,GPXX07REN,real,1
1448,78,GPXX07REN,model,2
1449,78,GPXX07REN,apply,1
1450,78,GPXX07REN,example,1
1451,78,GPXX07REN,attribute,1
1452,78,GPXX07REN,cardinality,1
1453,78,GPXX07REN,degree,1
1454,78,GPXX07REN,entity,1
1455,78,GPXX07REN,learned,1
1456,78,GPXX07REN,relation,1
1457,78,GPXX07REN,terms,1
1458,79,PA0101EN,take,1
1459,79,PA0101EN,course,3
1460,79,PA0101EN,ibm,1
1461,79,PA0101EN,fundamentals,2
1462,79,PA0101EN,times,1
1463,79,PA0101EN,available,1
1464,79,PA0101EN,students,2
1465,79,PA0101EN,free,2
1466,79,PA0101EN,online,1
1467,79,PA0101EN,modelling,1
1468,79,PA0101EN,achievement,1
1469,79,PA0101EN,certificate,1
1470,79,PA0101EN,completed,1
1471,79,PA0101EN,download,1
1472,79,PA0101EN,labs,1
1473,79,PA0101EN,many,1
1474,79,PA0101EN,modeler,1
1475,79,PA0101EN,modeling,1
1476,79,PA0101EN,predictive,2
1477,79,PA0101EN,print,1
1478,79,PA0101EN,spss,1
1479,79,PA0101EN,trial,1
1480,79,PA0101EN,wish,1
1481,80,BC0202EN,build,2
1482,80,BC0202EN,iot,2
1483,80,BC0202EN,learn,1
1484,80,BC0202EN,node,1
1485,80,BC0202EN,red,1
1486,80,BC0202EN,use,1
1487,80,BC0202EN,want,1
1488,80,BC0202EN,hardware,1
1489,80,BC0202EN,network,3
1490,80,BC0202EN,set,1
1491,80,BC0202EN,asset,1
1492,80,BC0202EN,blockchain,2
1493,80,BC0202EN,chain,2
1494,80,BC0202EN,configure,1
1495,80,BC0202EN,dashboard,1
1496,80,BC0202EN,device,1
1497,80,BC0202EN,monitor,1
1498,80,BC0202EN,perishable,1
1499,80,BC0202EN,purchase,1
1500,80,BC0202EN,simulated,1
1501,80,BC0202EN,supply,2
1502,80,BC0202EN,tracker,1
1503,80,BC0202EN,tracking,1
1504,81,BC0101EN,learn,1
1505,81,BC0101EN,problems,1
1506,81,BC0101EN,understand,1
1507,81,BC0101EN,essentials,1
1508,81,BC0101EN,basics,1
1509,81,BC0101EN,applications,1
1510,81,BC0101EN,business,1
1511,81,BC0101EN,solve,1
1512,81,BC0101EN,technology,1
1513,81,BC0101EN,blockchain,2
1514,81,BC0101EN,chaincode,1
1515,81,BC0101EN,developing,1
1516,82,GPXX0725EN,create,1
1517,82,GPXX0725EN,learn,1
1518,82,GPXX0725EN,use,1
1519,82,GPXX0725EN,database,2
1520,82,GPXX0725EN,project,1
1521,82,GPXX0725EN,started,1
1522,82,GPXX0725EN,line,2
1523,82,GPXX0725EN,getting,1
1524,82,GPXX0725EN,query,1
1525,82,GPXX0725EN,interface,1
1526,82,GPXX0725EN,structure,1
1527,82,GPXX0725EN,backup,1
1528,82,GPXX0725EN,cli,1
1529,82,GPXX0725EN,command,2
1530,82,GPXX0725EN,contents,1
1531,82,GPXX0725EN,dump,1
1532,82,GPXX0725EN,explore,1
1533,82,GPXX0725EN,restore,1
1534,82,GPXX0725EN,tables,3
1535,82,GPXX0725EN,postgresql,2
1536,83,BC0201EN,build,2
1537,83,BC0201EN,developer,1
1538,83,BC0201EN,learn,1
1539,83,BC0201EN,ibm,1
1540,83,BC0201EN,networks,2
1541,83,BC0201EN,application,1
1542,83,BC0201EN,first,1
1543,83,BC0201EN,get,1
1544,83,BC0201EN,smart,1
1545,83,BC0201EN,dive,1
1546,83,BC0201EN,experience,1
1547,83,BC0201EN,business,1
1548,83,BC0201EN,blockchain,3
1549,83,BC0201EN,chaincode,1
1550,83,BC0201EN,components,1
1551,83,BC0201EN,composer,1
1552,83,BC0201EN,consensus,1
1553,83,BC0201EN,contracts,1
1554,83,BC0201EN,deeper,1
1555,83,BC0201EN,foundation,1
1556,83,BC0201EN,hyperledger,1
1557,83,BC0201EN,ledgers,1
1558,84,GPXX0MIIEN,create,1
1559,84,GPXX0MIIEN,data,1
1560,84,GPXX0MIIEN,learn,1
1561,84,GPXX0MIIEN,use,1
1562,84,GPXX0MIIEN,using,1
1563,84,GPXX0MIIEN,database,1
1564,84,GPXX0MIIEN,project,1
1565,84,GPXX0MIIEN,service,1
1566,84,GPXX0MIIEN,user,1
1567,84,GPXX0MIIEN,tool,1
1568,84,GPXX0MIIEN,constraints,2
1569,84,GPXX0MIIEN,mysql,2
1570,84,GPXX0MIIEN,interface,1
1571,84,GPXX0MIIEN,add,1
1572,84,GPXX0MIIEN,tables,1
1573,84,GPXX0MIIEN,graphical,1
1574,84,GPXX0MIIEN,gui,1
1575,84,GPXX0MIIEN,phpmyadmin,1
1576,84,GPXX0MIIEN,enforce,1
1577,84,GPXX0MIIEN,entry,1
1578,84,GPXX0MIIEN,keys,2
1579,84,GPXX0MIIEN,relationships,1
1580,84,GPXX0MIIEN,rules,1
1581,85,BD0223EN,data,1
1582,85,BD0223EN,provides,2
1583,85,BD0223EN,spark,3
1584,85,BD0223EN,analytics,1
1585,85,BD0223EN,algorithms,1
1586,85,BD0223EN,set,1
1587,85,BD0223EN,graph,3
1588,85,BD0223EN,fundamental,1
1589,85,BD0223EN,library,1
1590,85,BD0223EN,collection,1
1591,85,BD0223EN,addition,1
1592,85,BD0223EN,allows,1
1593,85,BD0223EN,builders,1
1594,85,BD0223EN,computation,1
